kernel_id,bx,by,bz,nstencil_args,total_bytes,dim,elem_size,size_x,size_y,size_z,d_m_x,d_m_y,d_m_z,d_p_x,d_p_y,d_p_z,num_read,num_write,num_rw,grid_x,grid_y,grid_z,max_threads,n_args_x_offset,n_args_y_offset,n_args_z_offset,n_args_face,n_args_stride,n_args_none,max_radius_x,max_radius_y,max_radius_z,total_offset_points,total_points,ratio_xy,ratio_xz,bytes_per_point,is_2d,dominant_stencil_axis,collapse_x,collapse_y,collapse_z,is_face_access,is_high_complexity,face_low_args,face_high_args,stencil_sig,execution_time,default_time,best_time,label
109,16,1,64,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,1,0;f0,0,0:1,1,0",3.88622e-05,3.88622e-05,3.38554e-05,0
128,2,1,16,2,21008232,1,8,110,110,110,-2,-2,-2,2,2,2,1,1,0,100,100,100,1024,0,0,0,1,0,0,0,0,0,0,1331000,1.0,1.0,15.783795642374155,0,0,0,0,0,1,0,1,0,"0,0,0;f0,0,0:1,-1,-1",3.88622e-05,3.88622e-05,2.09808e-05,0
140,16,1,2,4,41440928,1,8,109,109,109,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,0,0,0,0,0,0,0,0,1295029,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0",3.88622e-05,3.88622e-05,2.69413e-05,0
127,4,16,2,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",3.88622e-05,3.88622e-05,2.98023e-05,0
115,16,64,1,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.88622e-05,3.88622e-05,3.69549e-05,0
136,2,1,16,2,21008232,1,8,110,110,110,-2,-2,-2,2,2,2,1,1,0,100,100,100,1024,0,0,0,1,0,0,0,0,0,0,1331000,1.0,1.0,15.783795642374155,0,0,0,0,0,1,0,1,0,"0,0,0;f0,0,0:-1,-1,1",3.88622e-05,3.88622e-05,2.09808e-05,0
100,2,4,64,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",3.88622e-05,3.88622e-05,3.48091e-05,0
114,16,16,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,1,0",3.88622e-05,3.88622e-05,3.60012e-05,0
115,16,1,16,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.88622e-05,3.88622e-05,3.69549e-05,0
115,16,4,16,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.88622e-05,3.88622e-05,3.69549e-05,0
124,64,1,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",3.88622e-05,3.88622e-05,3.88622e-05,0
115,16,4,2,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.88622e-05,3.88622e-05,3.69549e-05,0
12,16,4,1,4,41440928,1,8,109,109,109,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,0,0,0,0,0,0,0,0,1295029,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0",3.88622e-05,3.88622e-05,2.81334e-05,0
100,4,8,16,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",3.88622e-05,3.88622e-05,3.48091e-05,0
108,4,4,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,0,1;f0,0,0:1,0,1",3.88622e-05,3.88622e-05,3.38554e-05,0
126,4,4,2,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",3.88622e-05,3.88622e-05,2.88486e-05,0
119,4,16,1,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",3.88622e-05,3.88622e-05,2.98023e-05,0
124,32,2,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",3.88622e-05,3.88622e-05,3.88622e-05,0
125,16,16,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:0,1,0",3.88622e-05,3.88622e-05,3.79086e-05,0
130,8,1,8,5,42592872,1,8,110,110,110,-2,-2,-2,2,2,2,4,1,0,100,100,100,1024,5,0,0,0,1,0,2,0,0,5,1331000,1.0,1.0,32.00065514650639,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0:1,0,0;0,0,0;s3D_000_P100_M100_stride3D_x;0,0,0:1,0,0:2,0,0:-1,0,0",3.88622e-05,3.88622e-05,4.1008e-05,1
12,8,8,2,4,41440928,1,8,109,109,109,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,0,0,0,0,0,0,0,0,1295029,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0",3.88622e-05,3.88622e-05,2.81334e-05,0
134,8,2,4,5,42592872,1,8,110,110,110,-2,-2,-2,2,2,2,4,1,0,100,100,100,1024,1,4,0,0,1,0,1,2,0,5,1331000,1.0,1.0,32.00065514650639,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0:0,1,0;0,0,0;s3D_000_0P10_0M10_stride3D_y;0,0,0:1,0,0:0,2,0:0,-1,0",3.88622e-05,3.88622e-05,4.19617e-05,1
109,4,1,16,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,1,0;f0,0,0:1,1,0",3.88622e-05,3.88622e-05,3.38554e-05,0
124,16,4,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",3.88622e-05,3.88622e-05,3.88622e-05,0
115,32,8,1,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.88622e-05,3.88622e-05,3.69549e-05,0
124,32,2,16,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",3.88622e-05,3.88622e-05,3.88622e-05,0
12,4,2,32,4,41440928,1,8,109,109,109,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,0,0,0,0,0,0,0,0,1295029,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0",3.88622e-05,3.88622e-05,2.81334e-05,0
12,32,8,1,4,41440928,1,8,109,109,109,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,0,0,0,0,0,0,0,0,1295029,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0",3.88622e-05,3.88622e-05,2.81334e-05,0
115,16,2,8,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.88622e-05,3.88622e-05,3.69549e-05,0
125,32,4,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:0,1,0",3.88622e-05,3.88622e-05,3.79086e-05,0
108,4,2,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,0,1;f0,0,0:1,0,1",3.88622e-05,3.88622e-05,3.38554e-05,0
126,4,16,2,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",3.88622e-05,3.88622e-05,2.88486e-05,0
125,16,32,2,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:0,1,0",3.88622e-05,3.88622e-05,3.79086e-05,0
107,4,8,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:0,1,1;f0,0,0:0,1,1",3.91006e-05,3.91006e-05,3.29018e-05,0
109,4,8,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,1,0;f0,0,0:1,1,0",3.91006e-05,3.91006e-05,3.38554e-05,0
105,8,2,2,4,41440928,1,8,109,109,109,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,0,0,0,0,0,0,0,0,1295029,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0",3.91006e-05,3.91006e-05,3.09944e-05,0
107,8,2,2,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:0,1,1;f0,0,0:0,1,1",3.91006e-05,3.91006e-05,3.29018e-05,0
109,8,2,2,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,1,0;f0,0,0:1,1,0",3.91006e-05,3.91006e-05,3.38554e-05,0
100,2,8,32,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",3.91006e-05,3.91006e-05,3.48091e-05,0
114,32,16,2,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.60012e-05,0
128,4,4,2,2,21008232,1,8,110,110,110,-2,-2,-2,2,2,2,1,1,0,100,100,100,1024,0,0,0,1,0,0,0,0,0,0,1331000,1.0,1.0,15.783795642374155,0,0,0,0,0,1,0,1,0,"0,0,0;f0,0,0:1,-1,-1",3.91006e-05,3.91006e-05,2.09808e-05,0
115,16,32,1,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.91006e-05,3.91006e-05,3.69549e-05,0
124,32,1,8,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",3.91006e-05,3.91006e-05,3.88622e-05,0
125,16,1,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.79086e-05,0
109,4,4,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,1,0;f0,0,0:1,1,0",3.91006e-05,3.91006e-05,3.38554e-05,0
124,32,4,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",3.91006e-05,3.91006e-05,3.88622e-05,0
114,16,4,8,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.60012e-05,0
124,16,1,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",3.91006e-05,3.91006e-05,3.88622e-05,0
100,32,2,8,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",3.91006e-05,3.91006e-05,3.48091e-05,0
107,4,4,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:0,1,1;f0,0,0:0,1,1",3.91006e-05,3.91006e-05,3.29018e-05,0
124,16,8,2,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",3.91006e-05,3.91006e-05,3.88622e-05,0
124,32,8,2,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",3.91006e-05,3.91006e-05,3.88622e-05,0
109,8,16,1,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,1,0;f0,0,0:1,1,0",3.91006e-05,3.91006e-05,3.38554e-05,0
100,16,16,2,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",3.91006e-05,3.91006e-05,3.48091e-05,0
100,4,64,2,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",3.91006e-05,3.91006e-05,3.48091e-05,0
115,32,2,16,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.91006e-05,3.91006e-05,3.69549e-05,0
132,4,4,2,2,21008232,1,8,110,110,110,-2,-2,-2,2,2,2,1,1,0,100,100,100,1024,0,0,0,1,0,0,0,0,0,0,1331000,1.0,1.0,15.783795642374155,0,0,0,0,0,1,0,1,0,"0,0,0;f0,0,0:-1,1,-1",3.91006e-05,3.91006e-05,2.09808e-05,0
115,8,32,2,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.91006e-05,3.91006e-05,3.69549e-05,0
125,16,4,2,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.79086e-05,0
114,16,1,16,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.60012e-05,0
114,16,4,16,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.60012e-05,0
100,32,8,2,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",3.91006e-05,3.91006e-05,3.48091e-05,0
127,8,16,1,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",3.91006e-05,3.91006e-05,2.98023e-05,0
125,64,1,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.79086e-05,0
115,16,16,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.91006e-05,3.91006e-05,3.69549e-05,0
136,8,2,2,2,21008232,1,8,110,110,110,-2,-2,-2,2,2,2,1,1,0,100,100,100,1024,0,0,0,1,0,0,0,0,0,0,1331000,1.0,1.0,15.783795642374155,0,0,0,0,0,1,0,1,0,"0,0,0;f0,0,0:-1,-1,1",3.91006e-05,3.91006e-05,2.09808e-05,0
114,32,1,16,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.60012e-05,0
100,2,32,8,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",3.91006e-05,3.91006e-05,3.48091e-05,0
12,16,1,64,4,41440928,1,8,109,109,109,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,0,0,0,0,0,0,0,0,1295029,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0",3.91006e-05,3.91006e-05,2.81334e-05,0
115,16,8,8,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.91006e-05,3.91006e-05,3.69549e-05,0
115,8,8,2,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:1,0,0",3.91006e-05,3.91006e-05,3.69549e-05,0
128,2,1,64,2,21008232,1,8,110,110,110,-2,-2,-2,2,2,2,1,1,0,100,100,100,1024,0,0,0,1,0,0,0,0,0,0,1331000,1.0,1.0,15.783795642374155,0,0,0,0,0,1,0,1,0,"0,0,0;f0,0,0:1,-1,-1",3.91006e-05,3.91006e-05,2.09808e-05,0
114,16,8,1,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.60012e-05,0
125,16,8,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.79086e-05,0
100,4,2,64,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",3.91006e-05,3.91006e-05,3.48091e-05,0
108,4,2,16,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,0,1;f0,0,0:1,0,1",3.91006e-05,3.91006e-05,3.38554e-05,0
125,16,2,4,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,1,0,0,0,0,1,1,0,2,1331000,1.0,1.0,39.35138692712246,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:0,1,0",3.91006e-05,3.91006e-05,3.79086e-05,0
107,4,2,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:0,1,1;f0,0,0:0,1,1",3.91006e-05,3.91006e-05,3.29018e-05,0
108,16,4,1,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,0,1;f0,0,0:1,0,1",3.91006e-05,3.91006e-05,3.38554e-05,0
